    "STOPID","PLANVERSIONID","SHORTNAME","LONGNAME","GPS_X","GPS_Y","DECIMALLONGITUDE","DECIMALLATITUDE","PLANVERSIONID","ACTIVATIONDATE","CREATIONDATE"
511155,241,K118COM1,Kr 118 Callejon Jagua Comfenalco Valle d,-763010588,32133094,-76.50294111,3.35919278,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511156,241,K118JUV1,Kr 118 Callejon Jagua Colegio Juvenilia,-762955543,32142277,-76.49876194,3.36174361,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511158,241,K118JUV2,Kr 118 Callejon Jagua Colegio Juvenilia,-762954808,32143356,-76.49855778,3.36204333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511159,241,K118COM2,Kr 118 Callejon Jagua Comfenalco Valle d,-763012176,32132900,-76.50338222,3.35913889,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511160,241,K109C571,Kr 109 con Cl 57 PVL,-763040316,32129507,-76.51119889,3.35819639,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511161,241,K109C501,Kr 109 con Cl 50 Reformatorio Valle del ,-763050378,32130219,-76.51399389,3.35839417,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511163,241,K95C4,Kr 95 entre Cl 4 y 3D,-763251495,32227128,-76.5476375,3.37420222,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511164,241,K95C3,Kr 95 entre Cl 3 y Kr 95A,-763258150,32226679,-76.54948611,3.3740775,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511165,241,K94BC2B,Kr 94B entre Cl 2B y 2,-763305214,32231198,-76.55144833,3.37533278,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511167,241,K95C1AO,Kr 95C con Cl 1A Oeste,-763318496,32224855,-76.55513778,3.37357083,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511168,241,K96C1O,Kr 96 entre Cl 1 Oe y 2 Oe,-763320276,32223867,-76.55563222,3.37329639,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511169,241,C4OK94B,Cl 4 Oe entre Kr 94B y 94A,-763327403,32224078,-76.55761194,3.373355,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511170,241,C4OK94A,Cl 4 Oe entre Kr 94A y 94,-763333236,32230764,-76.55923222,3.37521222,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511172,241,K96C3O,Kr 96 entre Cl 3 Oe y 1 Oe,-763321728,32223836,-76.55603556,3.37328778,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511173,241,K95C1AO1,Kr 95 entre Cl 1a Oe y 1A,-763317145,32224213,-76.5547625,3.3733925,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511174,241,K94CC1O,Kr 94C entre Cl 1 Oe y 1B,-763316166,32227435,-76.55449056,3.3742875,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511175,241,K94BC2,Kr 94B entre Cl 2 y 2B,-763306889,32230762,-76.55191361,3.37521167,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511177,241,K95C3C,Kr 95 entre Cl 3 y 3C,-763254750,32226600,-76.54854167,3.37405556,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511178,241,C16K100,Cl 16 entre Kr 100 y 102,-763150344,32157716,-76.53065111,3.36603222,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511179,241,C18K105,Cl 18 entre Kr 105 y 106,-763154072,32145244,-76.53168667,3.36256778,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511181,241,C18K1302,Cl 18 entre Kr 137 y 130,-763200220,31935026,-76.53339444,3.32639611,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511182,241,K94CC1C,Kr 94C con Cl 1C Antes de la Y,-763316746,32227643,-76.55465167,3.37434528,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511183,241,K102C12,Kr 102 entre Cl 12 y 11B,-763223514,32205472,-76.539865,3.36818667,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511192,241,C18K106,Cl 18 entre Kr 106 y 108,-763151522,32138328,-76.53097833,3.36064667,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511193,241,C18K114,Cl 18 entre Kr 106 y 114,-763149998,32129562,-76.530555,3.35821167,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511194,241,C18K114B,Cl 18 entre Kr 114B y 115,-763149245,32108719,-76.53034583,3.35242194,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511195,241,C18K122,Cl 18 entre Kr 115 y 122,-763151309,32037134,-76.53091917,3.34364833,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511197,241,C18K125A,Cl 18 entre Kr 125 y 125A,-763153976,32015798,-76.53166,3.33772167,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511198,241,C18K126,Cl 18 entre Kr 126 y 127,-763156946,32002448,-76.532485,3.33401333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511199,241,C18K127,Cl 18 entre Kr 127 y 129,-763158368,31950250,-76.53288,3.330625,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511202,241,C18K141,Cl 18 entre Kr 141 y 142,-763209269,31911158,-76.53590806,3.31976611,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511203,241,C18K146,Cl 18 entre Kr 146 y 152,-763215334,31853790,-76.53759278,3.31494167,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511204,241,C18K170,Cl 18 con Kr 170,-763224241,31826580,-76.54006694,3.30738333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511206,241,C18K1682,Cl 18 con Kr 168 2,-763222105,31832938,-76.53947361,3.30914944,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511208,241,C18K142,Cl 18 entre Kr 142 y 141,-763208465,31910958,-76.53568472,3.31971056,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511209,241,C18K1412,Cl 18 entre Kr 141 y 137,-763203333,31925565,-76.53425917,3.32376806,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511210,241,C18K1291,Cl 18 entre Kr 129 y 127C,-763158284,31944598,-76.53285667,3.329055,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511213,241,C18K1272,Cl 18 entre Cl 127 y 125,-763153406,32015534,-76.53150167,3.33764833,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511214,241,K125C20,Kr 125 con Cl 20,-763146206,32018434,-76.52950167,3.33845389,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511215,241,K125C23A,Kr 125 con Cl 23A,-763134779,32018887,-76.5263275,3.33857972,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511221,241,K168C36,Kr 168 con Cl 36,-763122584,31750544,-76.52294,3.29737333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511223,241,C42K99,Cl 42 entre Kr 99 y 98A,-763114220,32207560,-76.52061667,3.36876667,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
511224,241,C45K103,Cl 45 entre Kr 103 y 102,-763108078,32156029,-76.51891056,3.36556361,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513214,241,C62K1A5A,Cl 62 entre Kr 1A5A y 1 Bis,-762948066,32846434,-76.496685,3.479565,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513215,241,K2C70,Kr 2 entre Cl 70 y 69,-762915621,32821318,-76.4876725,3.47258833,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513216,241,C44K6N,Cl 44 entre Kr 6N y 5N,-763044142,32821108,-76.51226167,3.47253,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513218,241,C44K1D,Cl 44 entre Kr 1D1 y 1D,-763033484,32808459,-76.50930111,3.46901639,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513219,241,C44K1D1,Cl 44 entre Kr 1D1 y 1H,-763033276,32805366,-76.50924333,3.46815722,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513220,241,C44K2,Cl 44 entre Kr 2 y 2B,-763030403,32754135,-76.50844528,3.4650375,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513222,241,C44K6A,Cl 44 entre Kr 7 y 6A,-763024672,32733899,-76.50685333,3.45941639,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513224,241,C44K1E,Cl 44 entre Kr 2 y 1E,-763030617,32757925,-76.50850472,3.46609028,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513225,241,C34K71,Cl 34 entre Kr 7 y 5A,-763046154,32725941,-76.51282056,3.45720583,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513226,241,C34K3,Cl 34 entre Kr 3 y 2C,-763050958,32741146,-76.514155,3.46142944,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513228,241,C34K2AN1,Cl 34 entre Kr 3N y 2AN,-763059150,32757134,-76.51643056,3.46587056,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513229,241,C34K1A,Cl 34 entre Kr 1A y 1B,-763053321,32747013,-76.51481139,3.46305917,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513230,241,C34K4B,Cl 34 entre Kr 4 y 4B,-763050000,32736728,-76.51388889,3.46020222,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513231,241,C70K1B,Cl 70 entre Kr 1B y 1B1,-762920946,32844831,-76.48915167,3.47911972,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513232,241,C44K4E,Cl 44 entre Kr 4E y 4B,-763026417,32741419,-76.50733806,3.46150528,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513233,241,C44K6B1,Cl 44 entre Kr 6B y 6C,-763025236,32733248,-76.50701,3.45923556,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513234,241,C44K4B,Cl 44 entre Kr 4B y 4E,-763027074,32741434,-76.50752056,3.46150944,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513235,241,C44K2N,Cl 44 entre Kr 2N y 3AN,-763038386,32815473,-76.51066278,3.47096472,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513236,241,C44K7N,Cl 44 entre Kr 6N y 7N,-763044918,32823033,-76.51247722,3.47306472,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513237,241,C73AK1A,Cl 73A entre Kr 1A y 1A1,-762909871,32928372,-76.48607528,3.49121444,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513238,241,C76K1A4A,Cl 76 entre Kr 1A4A Y 1A4A BIS,-762906465,32919687,-76.48512917,3.48880194,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513239,241,C76K1A5A,Cl 76 entre Kr 1A5A BIS y 1A5B,-762904243,32911797,-76.48451194,3.48661028,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513240,241,C76K1A7,Cl 76 entre Kr 1A7 y 1A7 BIS,-762901273,32904037,-76.48368694,3.48445472,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513241,241,K1A12C76,Kr 1A12 entre Cl 76 y 73A,-762901086,32857751,-76.483635,3.48270861,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513242,241,C73AK1A8,Cl 73A entre Kr 1A8 y 1A7 BIS,-762904339,32902003,-76.48453861,3.48388972,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513243,241,C73AK1A5,Cl 73A entre Kr 1A5D y 1A5C BIS,-762906324,32910053,-76.48509,3.48612583,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513244,241,C73AK1A4,Cl 73A entre Kr 1A4B1 y 1A4B,-762908208,32917766,-76.48561333,3.48826833,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513245,241,C73AK1A1,Cl 73A entre Kr 1A1 y 1A,-762909509,32928443,-76.48597472,3.49123417,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513247,241,C52A2AN8,Cl 52 entre Av 2AN y Kr 8N,-763029271,32848023,-76.50813083,3.48000639,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513248,241,C52K5N,Cl 52 entre Kr 5N y 4N,-763021361,32840283,-76.50593361,3.47785639,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513249,241,C34K1H,Cl 34 entre Kr 1H y 1,-763053258,32748444,-76.51479389,3.46345667,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513251,241,C70K4CN,Cl 70 entre Kr 4CN y 5N,-763001533,32916005,-76.50042583,3.48777917,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513252,241,C70K6N,Cl 70 entre Kr 6N y 5N,-763004284,32914040,-76.50119,3.48723333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513253,241,C70A2N1,Cl 70 entre Av 2N y 2Bis PP1,-763025522,32923439,-76.50708944,3.48984417,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513254,241,C70A2BS1,Cl 70 entre Av 2Bis y 2N,-763022374,32921378,-76.506215,3.48927167,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513256,241,C70AV2,Cl 70 entre Av 2N y 2Bis Hiper Mercado L,-763026903,32923871,-76.50747306,3.48996417,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513257,241,C70A3BN2,Cl 70 entre Av 3N y 3BN,-763042741,32928234,-76.5118725,3.49117611,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513258,241,C70A3BN1,Cl 70 entre Av 3CN y 3N,-763041880,32926976,-76.51163333,3.49082667,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513259,241,C70A3DN,Cl 70 entre Av 3CN y 4N,-763100139,32933623,-76.51670528,3.49267306,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513260,241,C70A4N2,Cl 70 entre Av 4N y 3CN,-763059982,32933348,-76.51666167,3.49259667,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513261,241,C70A4N1,Cl 70 entre Av 4N y 6N,-763108726,32936444,-76.51909056,3.49345667,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513262,241,C70A6N-2,Cl 70 entre Av 6N y 4N 2,-763108808,32935605,-76.51911333,3.49322361,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513263,241,A6NA70N,Av 6N con Cl 67 PP1,-763125272,32933485,-76.52368667,3.49263472,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513264,241,A6NC652,Av 6N entre Cl 52 Y 67 PP1,-763124456,32932462,-76.52346,3.49235056,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513265,241,A6NC501,Av 6N entre Cl 49 y 48,-763132954,32915064,-76.52582056,3.48751778,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513267,241,A6NC471,Av 6N entre Cl 47 y 44B,-763133260,32901643,-76.52590556,3.48378972,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513268,241,A6NC472,Av 6N entre Cl 45 y 47N / PP1,-763131950,32901311,-76.52554167,3.4836975,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513269,241,A6NC411,Av 6N entre Cl 41 y 40 PP1,-763131798,32847574,-76.52549944,3.47988167,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513270,241,A6NC40-2,Av 6N entre Cl 40 Y 42 PP1,-763131017,32845686,-76.5252825,3.47935722,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513271,241,A6ANC29,Av 6AN entre Cl 35 y 29 PP1,-763144127,32817603,-76.52892417,3.47155639,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513272,241,A6ANC25,Av 6AN entre Cl 25 y 24A PP1,-763151980,32801980,-76.53110556,3.46721667,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513273,241,A6ANC22,Av 6AN entre Cl 22A y 22,-763151965,32750897,-76.53110139,3.46413806,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513275,241,C73K1FN,Cl 73 entre Kr 1 y 1FN,-762923067,32933950,-76.48974083,3.49276389,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513276,241,C84K2BIS,Cl 84 entre Kr 3N y 3AN,-762924649,32952623,-76.49018028,3.49795083,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513278,241,C80K1FN,Cl 80 entre Kr 1FN y 1EN,-762917448,32936853,-76.48818,3.49357028,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513279,241,A6NC23,Av 6N entre Cl 23 y 24 PP1,-763148481,32755479,-76.53013361,3.46541083,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513280,241,A6NC252,Av 6N entre Cl 25 y 26N,-763145639,32804586,-76.52934417,3.46794056,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513283,241,C80K1AN,Cl 80 entre Kr 1AN y 1N,-762916722,32932271,-76.48797833,3.4922975,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513290,241,C70K4C,Cl 70 entre Kr 3 y 4C PP1,-762910628,32811253,-76.48628556,3.4697925,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513291,241,K5C44B,Kr 5 entre Cl 44 y 44B,-763024462,32739044,-76.506795,3.46084556,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513292,241,K5C45C,Kr 5 entre Cl 45C y 45,-763018464,32741229,-76.50512889,3.4614525,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513294,241,C84K2AN,Cl 84 entre Kr 2NBis y 2AN,-762916311,32948280,-76.48786417,3.49674444,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513300,241,C70K3D,Cl 70 entre Kr 3D y 3C,-762907171,32810065,-76.48532528,3.4694625,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513301,241,C62K1A9,Cl 62 entre Kr 1A9 y 1A10,-762944568,32842756,-76.49571333,3.47854333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513307,241,K1A6C71,Kr 1A6 entre 71 y 70B,-762917819,32901659,-76.48828306,3.48379417,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513308,241,C66K1A6,Cl 66 entre Kr 1A6 y 1A10,-762933738,32850808,-76.492705,3.48078,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513309,241,C70K1G,Cl 70 entre Kr 1G,-762915534,32828572,-76.48764833,3.47460333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513311,241,C66K1A10,Cl 66 entre Kr 1A10 y 1A6,-762934104,32851060,-76.49280667,3.48085,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513312,241,K1A6C62A,Kr 1A6 entre Cl 62A y 62,-762940782,32849194,-76.49466167,3.48033167,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513316,241,R-PCOME1,Reserva Paso del Comercio 1,-762927206,32927578,-76.49089056,3.49099389,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513317,241,R-PCOME2,Reserva Paso del Comercio 2,-762939119,32917397,-76.49419972,3.48816583,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513325,241,K5NC67,Kr 5N entre Cl 67 y 65,-763004840,32907057,-76.50134444,3.48529361,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513326,241,C62K4A,Cl 62 entre Kr 4A y 4N,-763001604,32855745,-76.50044556,3.48215139,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
513327,241,C70K1F,Cl 70 entre Kr 1GBis y 1F,-762913778,32831154,-76.48716056,3.47532056,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514001,241,C16K1001,Cl 16 entre Kr 100 y 98,-763145871,32211973,-76.52940861,3.3699925,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514002,241,C70K11C,Cl 70 entre Kr 11C y 11B,-762919137,32650533,-76.48864917,3.44737028,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514003,241,C70K11E,Cl 70 entre Kr 11A y 11E,-762924234,32648492,-76.490065,3.44680333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514010,241,C70K7L,Cl 70 entre Kr 7L y 7LBis,-762903018,32727600,-76.48417167,3.45766667,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514011,241,C70K7G,Cl 70 entre Kr 7G y 7EBis,-762857645,32737741,-76.48267917,3.46048361,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514012,241,C70K7EB,Cl 70 entre Kr 7EBis y 7J,-762900456,32738190,-76.48346,3.46060833,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514013,241,C70K7C,Cl 70 entre Kr 7C y 7BBis,-762900336,32749512,-76.48342667,3.46375333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514017,241,K15C73,Kr 15 entre Cl 73 y 74,-762858654,32646271,-76.48295944,3.44618639,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514019,241,C44K12,Cl 44 entre Kr 12 y 11D,-763014862,32656759,-76.50412833,3.44909972,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514020,241,K25C73A,Kr 25 entre Cl 73A y 74,-762848019,32627387,-76.48000528,3.44094083,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514023,241,C80K25,Cl 80 entre Kr 25 y 23,-762824908,32615381,-76.47358556,3.43760583,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514024,241,K23C81B,Kr 23 entre Cl 81B y 82,-762818246,32614982,-76.471735,3.437495,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514025,241,K23C83B,Kr 23 entre Cl 83B y 84,-762811622,32611994,-76.469895,3.436665,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514026,241,K23C85A,Kr 23 entre Cl 85A y 85,-762804584,32608318,-76.46794,3.43564389,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514028,241,K23C101,Kr 23 entre Cl 101 y 101A,-762753357,32553956,-76.46482139,3.43165444,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514029,241,K23C118,Kr 23 entre Cl 118 y 119,-762749160,32542692,-76.46365556,3.42852556,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514031,241,C123K26A,Cl 123 entre Kr 26ABis y 26CBis,-762750110,32520739,-76.46391944,3.4224275,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514032,241,C123K26I,Cl 123 entre Kr 26I y 26I2,-762756600,32508334,-76.46572222,3.41898167,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514033,241,C123K26J,Cl 123 entre Kr 26J1 y 26J2,-762800639,32500467,-76.46684417,3.41679639,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514035,241,C123K27C,Cl 123 entre Kr 27C y 27D,-762810582,32443288,-76.46960611,3.41202444,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514037,241,C123K26P,Cl 123 entre Kr 26P y 26Q,-762807181,32449205,-76.46866139,3.41366806,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514039,241,C121K27F,Cl 121 entre Kr 27F y 27D1,-762817586,32445120,-76.47155167,3.41253333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514041,241,C123K26M,Cl 123 entre Kr 26M3 y 26M1,-762804023,32453979,-76.46778417,3.41499417,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514044,241,C123K26B,Cl 123 entre Kr 26B y 26ABis,-762749241,32521910,-76.46367806,3.42275278,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514045,241,K23C120Q,Kr 23 entre Cl 120Q y 120R,-762748138,32532437,-76.46337167,3.42567694,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514046,241,K23C120C,Kr 23 entre Cl 120C y 120B,-762747812,32539927,-76.46328111,3.4277575,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514047,241,K23C114,Kr 23 entre Cl 114 y 112,-762750004,32545912,-76.46389,3.42942,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514049,241,K23C98A,Kr 23 entre Cl 98A y 98,-762756765,32604424,-76.46576806,3.43456222,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514050,241,K23C87,Kr 23 entre Cl 87 y 86,-762805592,32609360,-76.46822,3.43593333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
514051,241,K23C84,Kr 23 entre Cl 84 y 83B,-762810884,32611832,-76.46969,3.43662,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
515070,241,K42BC54C,Kr 42B entre Cl 54 y 54C,-763014745,32402964,-76.50409583,3.40082333,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
515071,241,K42BC55,Kr 42B entre Cl 55C y 56,-763009000,32356760,-76.5025,3.3991,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
515077,241,K42BC53,Kr 42B entre Cl 53 y 51,-763018596,32407856,-76.50516556,3.40218222,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
515078,241,K42BC50,Kr 42B entre Cl 50 y 48,-763025113,32414975,-76.50697583,3.40415972,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
515087,241,K42BC48,Kr 42B entre Cl 48 y 50,-763026136,32415233,-76.50726,3.40423139,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
515088,241,K42BC51,Kr 42B entre Cl 51 y 53,-763019740,32408247,-76.50548333,3.40229083,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
515113,241,K29C72U1,Kr 29 entre Cl 72U y 72T,-762945562,32503290,-76.49598944,3.41758056,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
515114,241,K29C72Q,Kr 29 entre Cl 72Q y 72O,-762951186,32509211,-76.49755167,3.41922528,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
